2008-02-09,-14,774,ЮЗ,3
2008-02-10,-12,762,ЮЗ,3
2008-02-11,-3,760,ЮЗ,1
2008-02-12,-5,763,ЮЗ,1
2008-02-13,-4,758,ЮЗ,4
2008-02-14,-6,746,ЮЗ,4
2008-02-15,-13,744,В,2
