2009-07-15,32,748,С,2
2009-07-16,29,749,С,2
2009-07-17,29,749,З,1
2009-07-18,31,745,З,3
2009-07-19,31,745,СЗ,2
2009-07-20,30,746,С,3
2009-07-21,31,747,В,2
