2009-02-25,-5,757,В,2
2009-02-26,-5,754,ЮВ,1
2009-02-27,-5,753,ЮВ,2
2009-02-28,-3,750,В,3
2009-03-01,1,745,В,4
2009-03-02,-1,742,В,5
2009-03-03,-1,750,Ю,1
