2008-09-08,29,748,ЮЗ,3
2008-09-09,29,744,ЮЗ,2
2008-09-10,18,747,С,2
2008-09-11,16,747,В,3
2008-09-12,13,741,В,3
2008-09-13,15,741,ЮЗ,1
2008-09-14,15,742,Ю,1
