2009-11-27,4,748,ЮЗ,2
2009-11-28,5,751,ЮЗ,1
2009-11-29,7,752,ЮЗ,2
2009-11-30,3,753,Ю,2
2009-12-01,3,758,СЗ,1
2009-12-02,1,762,Ю,2
2009-12-03,1,755,З,4
