2008-10-13,12,741,З,2
2008-10-14,12,745,З,4
2008-10-15,13,742,ЮЗ,4
2008-10-16,10,749,СЗ,2
2008-10-17,11,752,ЮЗ,1
2008-10-18,10,753,Ю,2
2008-10-19,7,749,ЮЗ,2
