2008-11-11,4,759,З,2
2008-11-12,7,758,З,3
2008-11-13,7,761,ЮЗ,2
2008-11-15,6,753,В,2
2008-11-16,4,748,Ю,2
2008-11-17,6,746,ЮЗ,2
