2008-09-29,14,747,ЮЗ,4
2008-09-30,14,749,ЮЗ,3
2008-10-01,15,752,Ю,2
2008-10-02,17,753,Ю,1
2008-10-03,20,754,ЮЗ,3
2008-10-04,21,756,Ю,2
2008-10-05,21,756,Ю,2
