2008-10-20,8,747,Ю,2
2008-10-21,8,748,С,2
2008-10-22,9,756,З,2
2008-10-23,11,756,З,2
2008-10-24,11,756,З,3
2008-10-25,8,762,С,2
2008-10-27,9,758,ЮЗ,3
