2008-02-01,-11,753,ЮВ,1
2008-02-02,-12,756,В,1
2008-02-03,-6,756,В,1
2008-02-04,-3,756,З,4
2008-02-05,-1,759,З,1
2008-02-06,-6,760,З,2
2008-02-08,-10,773,В,2
