2009-05-06,23,750,Ю,2
2009-05-07,22,745,ЮВ,4
2009-05-08,25,743,В,1
2009-05-09,20,743,В,3
2009-05-10,24,747,С,2
2009-05-11,24,750,З,3
2009-05-12,21,750,ЮВ,1
