2009-11-20,1,747,В,1
2009-11-21,1,747,СЗ,1
2009-11-22,0,738,ЮВ,2
2009-11-24,1,750,ЮЗ,2
2009-11-25,3,747,Ю,2
2009-11-26,3,745,Ю,1
